dict_size,topk,topk_aux,aux_penalty,num_workers,epoch,epoch,_runtime,val_num_dead_features,val_loss,val_l1_loss,val_l2_loss,val_l0_norm,val_l1_norm,val_aux_loss,train_num_dead_features,train_loss,train_l1_loss,train_l2_loss,train_l0_norm,train_l1_norm,train_aux_loss
256,4,16,0.1,64,1,0,358.55978561,3.595735549926758,58.73955154418945,0,53.48758316040039,4.000007629394531,163.06539916992188,5.2519731521606445,110.18643951416016,116.05033111572266,0.0,108.32820129394531,3.999985933303833,141.4875946044922,7.722004413604736
256,4,16,0.1,64,2,1,620.324718713,1.3722535371780396,45.20680236816406,0,41.71857833862305,4.000007629394531,175.70181274414062,3.4882161617279053,1.0432428121566772,49.043888092041016,0.0,45.382080078125,3.999985933303833,172.1980438232422,3.6618096828460693
256,4,16,0.1,64,3,2,872.560375924,0.4966270625591278,37.05112838745117,0,35.19835662841797,4.000007629394531,162.72657775878906,1.8527793884277344,0.24751536548137665,40.49327087402344,0.0,39.25005340576172,3.999985933303833,168.56431579589844,1.2432100772857666
256,4,16,0.1,64,4,3,1124.899026902,1.2337008714675903,35.57551193237305,0,32.84986114501953,4.000007629394531,163.7427978515625,2.725653648376465,0.47547054290771484,35.5606689453125,0.0,33.57038497924805,3.999985933303833,164.06680297851562,1.9902678728103638
256,4,16,0.1,64,5,4,1377.513684163,1.8070292472839355,35.17866516113281,0,32.17041015625,4.000007629394531,162.24803161621094,3.008270025253296,0.718330979347229,34.58675003051758,0.0,32.42897033691406,3.999985933303833,162.88543701171875,2.1577839851379395
256,4,16,0.1,64,6,5,1627.876553728,1.9649330377578735,34.812381744384766,0,31.750368118286133,4.000007629394531,159.59100341796875,3.0620100498199463,0.7971433997154236,34.142276763916016,0.0,31.896440505981445,3.999985933303833,161.0386962890625,2.245821237564087
256,4,16,0.1,64,7,6,1880.056621197,3.659668207168579,34.481666564941406,0,31.44280242919922,4.000007629394531,152.13958740234375,3.038858413696289,0.7392966151237488,33.71731948852539,0.0,31.55530548095703,3.999985933303833,156.4606475830078,2.161990165710449
256,4,16,0.1,64,8,7,2130.889198931,2.403956890106201,32.670955657958984,0,29.82053565979004,4.000007629394531,146.62664794921875,2.850407600402832,0.6240426898002625,32.37947463989258,0.0,30.782325744628906,3.999985933303833,147.00942993164062,1.5971527099609375
256,4,16,0.1,64,9,8,2383.112348081,2.812363862991333,31.896835327148438,0,29.055194854736328,4.000007629394531,148.62478637695312,2.8416337966918945,0.6234880089759827,30.89695167541504,0.0,29.30596160888672,3.999985933303833,148.01663208007812,1.5909910202026367
256,4,16,0.1,64,10,9,3472.502022868,3.7825231552124023,31.631458282470703,0,28.831274032592773,4.000007629394531,148.3453826904297,2.8001904487609863,1.2148375511169434,31.149858474731445,0.0,28.87859344482422,3.999985933303833,148.37892150878906,2.271279811859131
256,4,16,0.1,64,11,10,3472.510140344,2.6956946849823,31.46293830871582,0,28.763479232788086,4.000007629394531,148.13885498046875,2.6994545459747314,1.1250200271606445,31.028732299804688,0.0,28.747268676757812,3.999985933303833,148.04241943359375,2.2814717292785645
256,4,16,0.1,64,12,11,3472.518381268,4.58770751953125,31.50612449645996,0,28.733625411987305,4.000007629394531,148.00588989257812,2.772507905960083,1.243528127670288,30.996923446655273,0.0,28.702714920043945,3.999985933303833,147.87985229492188,2.294196844100952
256,4,16,0.1,64,13,12,3472.524760814,2.511927604675293,31.48697280883789,0,28.708528518676758,4.000007629394531,148.07057189941406,2.778459310531616,1.2369232177734375,30.9117431640625,0.0,28.676366806030273,3.999985933303833,147.9089813232422,2.2354001998901367
256,4,16,0.1,64,14,13,3665.044756007,3.241985559463501,31.43224334716797,0,28.690643310546875,4.000007629394531,147.92355346679688,2.741603136062622,1.6600860357284546,31.268630981445312,0.0,28.656564712524414,3.999985933303833,147.92599487304688,2.612053394317627
256,4,16,0.1,64,15,14,3923.502355236,6.821009635925293,31.392488479614258,0,28.679420471191406,4.000007629394531,148.11643981933594,2.7130725383758545,1.4679268598556519,31.136228561401367,0.0,28.638267517089844,3.999985933303833,147.95620727539062,2.497957229614258
256,4,16,0.1,64,16,15,4176.102616399,3.4762818813323975,31.419734954833984,0,28.662220001220703,4.000007629394531,148.0109405517578,2.7575249671936035,1.6649088859558105,31.133378982543945,0.0,28.62605094909668,3.999985933303833,147.96705627441406,2.5073065757751465
256,4,16,0.1,64,17,16,4422.020059018,3.778942584991455,31.427417755126953,0,28.655284881591797,4.000007629394531,148.1579132080078,2.772127866744995,1.6315653324127197,31.131305694580078,0.0,28.61455726623535,3.999985933303833,147.97813415527344,2.516753673553467
256,4,16,0.1,64,18,17,4668.973010687,2.6952602863311768,31.390953063964844,0,28.642101287841797,4.000007629394531,148.0075225830078,2.748849630355835,1.8014808893203735,31.014362335205078,0.0,28.60152816772461,3.999985933303833,147.9918212890625,2.412858009338379
256,4,16,0.1,64,19,18,4925.384743647,1.2636326551437378,31.0778865814209,0,28.62833595275879,4.000007629394531,148.07284545898438,2.4495530128479004,1.7122290134429932,31.121761322021484,0.0,28.590240478515625,3.999985933303833,147.9999237060547,2.531507730484009
256,4,16,0.1,64,20,19,5179.97359982,2.4789397716522217,31.29900360107422,0,28.615692138671875,4.000007629394531,148.11148071289062,2.683307647705078,1.384385108947754,30.9720401763916,0.0,28.57775115966797,3.999985933303833,148.03277587890625,2.3942747116088867
256,4,16,0.1,64,21,20,5441.420024741,4.957988739013672,31.357587814331055,0,28.60481071472168,4.000007629394531,148.1300506591797,2.75278902053833,1.4663364887237549,31.03195571899414,0.0,28.56454086303711,3.999985933303833,148.0474090576172,2.4674229621887207
256,4,16,0.1,64,22,21,5694.150662049,3.267937421798706,31.367040634155273,0,28.588083267211914,4.000007629394531,148.17886352539062,2.7789673805236816,1.5775226354599,31.043607711791992,0.0,28.550750732421875,3.999985933303833,148.05538940429688,2.4928629398345947
256,4,16,0.1,64,23,22,5945.030563889,6.1779632568359375,31.298564910888672,0,28.581642150878906,4.000007629394531,148.2094268798828,2.7169229984283447,1.9575164318084717,31.18795394897461,0.0,28.540664672851562,3.999985933303833,148.04388427734375,2.6472744941711426
256,4,16,0.1,64,24,23,7060.588209633,1.5247142314910889,31.125247955322266,0,28.575239181518555,4.000007629394531,148.0323028564453,2.549999713897705,1.7599173784255981,31.018932342529297,0.0,28.530841827392578,3.999985933303833,148.0520477294922,2.4880802631378174
256,4,16,0.1,64,25,24,7060.596836289,6.16396427154541,31.27751350402832,0,28.56847381591797,4.000007629394531,148.09585571289062,2.7090439796447754,2.899973154067993,31.24006462097168,0.0,28.5242862701416,3.999985933303833,148.0556182861328,2.7157628536224365
256,4,16,0.1,64,26,25,7060.604932665,26.915313720703125,31.09831428527832,0,28.581769943237305,4.000007629394531,147.83070373535156,2.516557455062866,11.451350212097168,31.176795959472656,0.0,28.52826690673828,3.999985933303833,147.95217895507812,2.6485369205474854
256,4,16,0.1,64,27,26,7060.611595344,42.683902740478516,30.946683883666992,0,28.584245681762695,4.000007629394531,147.73907470703125,2.3624329566955566,37.169612884521484,30.97368812561035,0.0,28.541236877441406,3.999985933303833,147.68124389648438,2.432440996170044
256,4,16,0.1,64,28,27,7243.237932922,43.61698532104492,30.90333366394043,0,28.58580207824707,4.000007629394531,147.5599365234375,2.3175246715545654,39.53461456298828,30.908245086669922,0.0,28.54022216796875,3.999985933303833,147.57858276367188,2.3680458068847656
256,4,16,0.1,64,29,28,7509.329734887,42.96037673950195,30.87104606628418,0,28.585697174072266,4.000007629394531,147.53076171875,2.2853434085845947,43.591304779052734,30.86286163330078,0.0,28.541662216186523,3.999985933303833,147.4623260498047,2.3211863040924072
256,4,16,0.1,64,30,29,7770.866768629,46.96678924560547,30.87260627746582,0,28.585384368896484,4.000007629394531,147.45718383789062,2.2872231006622314,43.32551956176758,30.84183692932129,0.0,28.539918899536133,3.999985933303833,147.4438018798828,2.301894187927246
256,4,16,0.1,64,31,30,8032.915871916,47.491050720214844,30.89097023010254,0,28.584354400634766,4.000007629394531,147.59515380859375,2.306614398956299,46.53306198120117,30.849201202392578,0.0,28.54026222229004,3.999985933303833,147.4569091796875,2.3089354038238525
256,4,16,0.1,64,32,31,8291.862675775,42.85629653930664,30.882049560546875,0,28.581819534301758,4.000007629394531,147.56936645507812,2.3002259731292725,44.4049072265625,30.86141586303711,0.0,28.538860321044922,3.999985933303833,147.47181701660156,2.32254958152771
256,4,16,0.1,64,33,32,9465.034802089,33.43330383300781,30.927715301513672,0,28.579553604125977,4.000007629394531,147.5750732421875,2.3481550216674805,36.083736419677734,30.886127471923828,0.0,28.535200119018555,3.999985933303833,147.49998474121094,2.35091233253479
256,4,16,0.1,64,34,33,9465.044519103,24.143125534057617,31.004043579101562,0,28.570825576782227,4.000007629394531,147.68601989746094,2.433220863342285,25.37151527404785,30.970561981201172,0.0,28.529512405395508,3.999985933303833,147.63357543945312,2.4410407543182373
256,4,16,0.1,64,35,34,9465.0518884,25.042430877685547,30.981199264526367,0,28.567533493041992,4.000007629394531,147.88653564453125,2.4136555194854736,20.055898666381836,31.01925277709961,0.0,28.525354385375977,3.999985933303833,147.70095825195312,2.493896484375
256,4,16,0.1,64,36,35,9465.060786767,25.046878814697266,30.97958755493164,0,28.568193435668945,4.000007629394531,147.88282775878906,2.411397695541382,19.722370147705078,31.022075653076172,0.0,28.52532386779785,3.999985933303833,147.72976684570312,2.4967620372772217
256,4,16,0.1,64,37,36,9602.971183348,23.951051712036133,30.98779296875,0,28.56758689880371,4.000007629394531,147.8793182373047,2.4202001094818115,19.501590728759766,31.020517349243164,0.0,28.52504539489746,3.999985933303833,147.7386474609375,2.4954771995544434
256,4,16,0.1,64,38,37,9864.59400421,23.501747131347656,30.993881225585938,0,28.567092895507812,4.000007629394531,147.8909454345703,2.42679500579834,19.281455993652344,31.021387100219727,0.0,28.525394439697266,3.999985933303833,147.74618530273438,2.495973587036133
256,4,16,0.1,64,39,38,10128.970206177,24.01868438720703,30.993562698364258,0,28.567214965820312,4.000007629394531,147.91055297851562,2.4263598918914795,19.296045303344727,31.019737243652344,0.0,28.52527618408203,3.999985933303833,147.76197814941406,2.4944770336151123
256,4,16,0.1,64,40,39,10189.818455874,43.27106857299805,30.868518829345703,0,28.585697174072266,4.000007629394531,147.53076171875,2.282815933227539,,,,,,,
256,4,16,0.01,64,0,-1,65.008050223,59.16640090942383,229.5110626220703,0,227.32705688476562,4.000007629394531,92.45673370361328,2.1841108798980713,,,,,,,
256,4,16,0.01,64,1,0,365.0242193,14.035465240478516,52.23507308959961,0,51.746307373046875,4.000007629394531,167.59754943847656,0.4887593984603882,115.59841918945312,107.8932113647461,0.0,107.11908721923828,3.999985933303833,143.69491577148438,0.7741639018058777
256,4,16,0.01,64,2,1,625.077411252,10.540234565734863,41.697608947753906,0,41.320533752441406,4.000007629394531,178.04913330078125,0.37707534432411194,6.107386112213135,45.12696838378906,0.0,44.69512939453125,3.999985933303833,175.35757446289062,0.43186843395233154
256,4,16,0.01,64,3,2,890.790233702,6.796267032623291,38.62343215942383,0,38.26348876953125,4.000007629394531,155.6357421875,0.3599350154399872,8.522168159484863,40.07405471801758,0.0,39.70421600341797,3.999985933303833,171.0416259765625,0.3698215186595917
256,4,16,0.01,64,4,3,1145.969767215,6.004271030426025,33.10532760620117,0,32.79302215576172,4.000007629394531,153.92050170898438,0.3122890293598175,2.1427552700042725,35.15581130981445,0.0,34.843936920166016,3.999985933303833,151.41407775878906,0.31188979744911194
256,4,16,0.01,64,5,4,1405.534641256,8.144937515258789,31.975942611694336,0,31.67973518371582,4.000007629394531,147.34677124023438,0.2962194085121155,5.7620978355407715,32.54761505126953,0.0,32.2407341003418,3.999985933303833,152.57708740234375,0.30687999725341797
256,4,16,0.01,64,6,5,1661.088181572,6.482087135314941,29.742610931396484,0,29.463775634765625,4.000007629394531,147.78041076660156,0.2788330316543579,1.9482786655426025,30.41859245300293,0.0,30.156415939331055,3.999985933303833,146.03250122070312,0.2621709704399109
256,4,16,0.01,64,7,6,1909.68658909,9.727383613586426,29.340293884277344,0,29.069921493530273,4.000007629394531,147.7522735595703,0.2703850567340851,3.8656208515167236,29.464832305908203,0.0,29.18372344970703,3.999985933303833,147.68199157714844,0.28113463521003723
256,4,16,0.01,64,8,7,2164.297176989,11.143021583557129,29.221704483032227,0,28.954458236694336,4.000007629394531,147.7311248779297,0.26725196838378906,5.163696765899658,29.2369384765625,0.0,28.959888458251953,3.999985933303833,147.60104370117188,0.2770535349845886
256,4,16,0.01,64,9,8,2425.987987433,14.914262771606445,29.16982078552246,0,28.904890060424805,4.000007629394531,147.68882751464844,0.26492875814437866,7.832595348358154,29.158512115478516,0.0,28.88505744934082,3.999985933303833,147.5865478515625,0.2734624445438385
256,4,16,0.01,64,10,9,3456.099759856,12.939251899719238,29.113502502441406,0,28.848609924316406,4.000007629394531,147.67074584960938,0.26488158106803894,6.720909595489502,29.111499786376953,0.0,28.837703704833984,3.999985933303833,147.52194213867188,0.2738005518913269
256,4,16,0.01,64,11,10,3456.108049815,13.727849960327148,29.04541015625,0,28.78352928161621,4.000007629394531,147.79234313964844,0.2618837356567383,6.205657958984375,29.046323776245117,0.0,28.772506713867188,3.999985933303833,147.5921630859375,0.2738369405269623
256,4,16,0.01,64,12,11,3456.116604011,13.186101913452148,29.01347541809082,0,28.748573303222656,4.000007629394531,147.89378356933594,0.26490214467048645,8.67584228515625,28.992013931274414,0.0,28.722373962402344,3.999985933303833,147.70489501953125,0.2696409821510315
256,4,16,0.01,64,13,12,3485.823163114,14.868555068969727,28.985553741455078,0,28.7266902923584,4.000007629394531,147.87294006347656,0.25886431336402893,6.940200328826904,28.96575164794922,0.0,28.695331573486328,3.999985933303833,147.74166870117188,0.27039670944213867
256,4,16,0.01,64,14,13,3754.003016813,11.433510780334473,28.96969223022461,0,28.706453323364258,4.000007629394531,147.90476989746094,0.2632276713848114,8.276033401489258,28.944761276245117,0.0,28.67547035217285,3.999985933303833,147.7512969970703,0.2692723274230957
256,4,16,0.01,64,15,14,4021.270357177,14.630098342895508,28.947433471679688,0,28.690431594848633,4.000007629394531,147.8856201171875,0.25700685381889343,9.98041820526123,28.92382049560547,0.0,28.65677833557129,3.999985933303833,147.75650024414062,0.26703235507011414
256,4,16,0.01,64,16,15,4282.787942487,21.52115821838379,28.928585052490234,0,28.673572540283203,4.000007629394531,147.87673950195312,0.25501754879951477,8.87453842163086,28.9099063873291,0.0,28.641176223754883,3.999985933303833,147.75112915039062,0.26872703433036804
256,4,16,0.01,64,17,16,4551.410405053,22.564376831054688,28.91599464416504,0,28.66243553161621,4.000007629394531,147.8518829345703,0.25355756282806396,16.788997650146484,28.887067794799805,0.0,28.625734329223633,3.999985933303833,147.7295379638672,0.26132264733314514
256,4,16,0.01,64,18,17,4817.697425697,29.02496337890625,28.899269104003906,0,28.64942169189453,4.000007629394531,147.86724853515625,0.24985149502754211,16.786602020263672,28.874000549316406,0.0,28.613964080810547,3.999985933303833,147.7297821044922,0.26005804538726807
256,4,16,0.01,64,19,18,5081.730281467,19.139209747314453,28.89118766784668,0,28.636253356933594,4.000007629394531,147.8861541748047,0.254923939704895,15.397937774658203,28.861406326293945,0.0,28.60088539123535,3.999985933303833,147.72946166992188,0.2605220079421997
256,4,16,0.01,64,20,19,5345.613072383,13.2991361618042,28.88409996032715,0,28.624908447265625,4.000007629394531,147.9049835205078,0.2591877579689026,9.39921760559082,28.856285095214844,0.0,28.588560104370117,3.999985933303833,147.75730895996094,0.26772671937942505
256,4,16,0.01,64,21,20,5612.170109685,12.548408508300781,28.87316131591797,0,28.61404037475586,4.000007629394531,147.9329376220703,0.25910964608192444,7.399608612060547,28.847171783447266,0.0,28.5779972076416,3.999985933303833,147.77410888671875,0.26918259263038635
256,4,16,0.01,64,22,21,5874.156173548,16.29233741760254,28.862638473510742,0,28.603696823120117,4.000007629394531,147.9346923828125,0.258938729763031,7.285390377044678,28.835874557495117,0.0,28.566701889038086,3.999985933303833,147.79025268554688,0.2691643536090851
256,4,16,0.01,64,23,22,7060.579674656,17.67715835571289,28.8489933013916,0,28.594778060913086,4.000007629394531,147.92745971679688,0.2542129456996918,8.986113548278809,28.82386589050293,0.0,28.557065963745117,3.999985933303833,147.8101348876953,0.2668036222457886
256,4,16,0.01,64,24,23,7060.589170514,34.32447052001953,28.824403762817383,0,28.582889556884766,4.000007629394531,147.96664428710938,0.24149329960346222,16.737789154052734,28.808212280273438,0.0,28.54752540588379,3.999985933303833,147.82028198242188,0.2606757879257202
256,4,16,0.01,64,25,24,7060.594718517,21.533954620361328,28.816076278686523,0,28.56800651550293,4.000007629394531,147.9392547607422,0.24807162582874298,18.98485565185547,28.78944206237793,0.0,28.5345401763916,3.999985933303833,147.80947875976562,0.25491300225257874
256,4,16,0.01,64,26,25,7060.602960673,27.116329193115234,28.803329467773438,0,28.557048797607422,4.000007629394531,147.97373962402344,0.24627821147441864,14.303933143615723,28.78221893310547,0.0,28.521635055541992,3.999985933303833,147.824462890625,0.26058194041252136
256,4,16,0.01,64,27,26,7295.775763478,19.504817962646484,28.798664093017578,0,28.545677185058594,4.000007629394531,147.9925994873047,0.25298482179641724,15.032938003540039,28.76983642578125,0.0,28.510080337524414,3.999985933303833,147.82057189941406,0.25975191593170166
256,4,16,0.01,64,28,27,7549.001501634,8.203768730163574,28.801193237304688,0,28.53505516052246,4.000007629394531,147.9524688720703,0.2661459743976593,5.97264289855957,28.77101707458496,0.0,28.499906539916992,3.999985933303833,147.81610107421875,0.27110445499420166
256,4,16,0.01,64,29,28,7797.253853224,12.683162689208984,28.783309936523438,0,28.523603439331055,4.000007629394531,147.97906494140625,0.25971049070358276,5.788601398468018,28.75969886779785,0.0,28.488954544067383,3.999985933303833,147.81182861328125,0.2707499563694
256,4,16,0.01,64,30,29,8052.784338626,10.868497848510742,28.776145935058594,0,28.51419448852539,4.000007629394531,147.96067810058594,0.26194819808006287,6.848126411437988,28.746212005615234,0.0,28.477903366088867,3.999985933303833,147.8124237060547,0.2683061957359314
256,4,16,0.01,64,31,30,8310.722459821,17.902538299560547,28.755218505859375,0,28.50367546081543,4.000007629394531,147.93658447265625,0.25154909491539,7.882970333099365,28.735074996948242,0.0,28.46795654296875,3.999985933303833,147.80043029785156,0.26711171865463257
256,4,16,0.01,64,32,31,9464.926574085,16.393037796020508,28.751081466674805,0,28.49736976623535,4.000007629394531,147.92559814453125,0.2537190616130829,10.671279907226562,28.724061965942383,0.0,28.46012306213379,3.999985933303833,147.79241943359375,0.26392409205436707
256,4,16,0.01,64,33,32,9464.935146573,14.916810035705566,28.752012252807617,0,28.49069595336914,4.000007629394531,147.91038513183594,0.26131534576416016,9.568190574645996,28.718334197998047,0.0,28.453182220458984,3.999985933303833,147.77879333496094,0.26515960693359375
256,4,16,0.01,64,34,33,9464.943696118,16.308229446411133,28.742244720458984,0,28.485092163085938,4.000007629394531,147.9097137451172,0.2571406364440918,9.38679027557373,28.71375274658203,0.0,28.447784423828125,3.999985933303833,147.76939392089844,0.26597362756729126
256,4,16,0.01,64,35,34,9464.94991222,24.72464370727539,28.7308292388916,0,28.480754852294922,4.000007629394531,147.90570068359375,0.25006961822509766,12.154727935791016,28.7053279876709,0.0,28.442502975463867,3.999985933303833,147.75828552246094,0.26281246542930603
256,4,16,0.01,64,36,35,9612.923054316,25.869476318359375,28.720003128051758,0,28.471895217895508,4.000007629394531,147.88963317871094,0.24810194969177246,14.336250305175781,28.697071075439453,0.0,28.43701934814453,3.999985933303833,147.7388916015625,0.26005497574806213
256,4,16,0.01,64,37,36,9877.376489159,14.812819480895996,28.723674774169922,0,28.46626091003418,4.000007629394531,147.85760498046875,0.2574087977409363,14.564929008483887,28.689083099365234,0.0,28.429706573486328,3.999985933303833,147.73658752441406,0.2593742609024048
256,4,16,0.01,64,38,37,10136.084881182,15.920138359069824,28.715105056762695,0,28.461162567138672,4.000007629394531,147.84548950195312,0.2539282739162445,8.588053703308105,28.69108009338379,0.0,28.425100326538086,3.999985933303833,147.7429656982422,0.2660045027732849
256,4,16,0.01,64,39,38,10361.31968255,20.224689483642578,28.707555770874023,0,28.455245971679688,4.000007629394531,147.89930725097656,0.252317875623703,10.859563827514648,28.683740615844727,0.0,28.420103073120117,3.999985933303833,147.72506713867188,0.2636403441429138
256,4,16,0.01,64,40,39,10573.838837553,17.011363983154297,28.705055236816406,0,28.45094108581543,4.000007629394531,147.82183837890625,0.25411370396614075,9.795944213867188,28.679553985595703,0.0,28.41457748413086,3.999985933303833,147.73072814941406,0.26496952772140503
256,4,16,0.01,64,41,40,10787.65453897,13.753565788269043,28.703577041625977,0,28.446887969970703,4.000007629394531,147.8503875732422,0.25669386982917786,9.059541702270508,28.67432975769043,0.0,28.409099578857422,3.999985933303833,147.71656799316406,0.26522719860076904
256,4,16,0.01,64,42,41,11000.208491719,11.513482093811035,28.7055606842041,0,28.4421443939209,4.000007629394531,147.8649139404297,0.2634246051311493,5.702860355377197,28.6737060546875,0.0,28.404232025146484,3.999985933303833,147.72328186035156,0.26949164271354675
256,4,16,0.01,64,43,42,11212.871970984,23.345552444458008,28.68342399597168,0,28.43545913696289,4.000007629394531,147.8228302001953,0.24796684086322784,8.414770126342773,28.66267967224121,0.0,28.398366928100586,3.999985933303833,147.7141571044922,0.2643073499202728
256,4,16,0.01,64,44,43,11423.904897002,20.555435180664062,28.675466537475586,0,28.427522659301758,4.000007629394531,147.8129425048828,0.24793967604637146,10.769951820373535,28.653440475463867,0.0,28.389921188354492,3.999985933303833,147.69435119628906,0.26351091265678406
256,4,16,0.01,64,45,44,11637.955847176,8.90096664428711,28.68447494506836,0,28.419719696044922,4.000007629394531,147.83465576171875,0.2647452652454376,7.3021416664123535,28.651626586914062,0.0,28.383447647094727,3.999985933303833,147.70059204101562,0.26817765831947327
256,4,16,0.01,64,46,45,11851.041314374,22.778413772583008,28.664161682128906,0,28.414936065673828,4.000007629394531,147.79043579101562,0.249222531914711,9.300985336303711,28.640933990478516,0.0,28.3762264251709,3.999985933303833,147.68783569335938,0.26471784710884094
256,4,16,0.01,64,47,46,13052.971169394,23.03593635559082,28.658878326416016,0,28.40923500061035,4.000007629394531,147.79141235351562,0.24965450167655945,13.044917106628418,28.632627487182617,0.0,28.371334075927734,3.999985933303833,147.68328857421875,0.26131629943847656
