dict_size,topk,topk_aux,aux_penalty,num_workers,epoch,epoch,_runtime,val_num_dead_features,val_loss,val_l1_loss,val_l2_loss,val_l0_norm,val_l1_norm,val_aux_loss,train_num_dead_features,train_loss,train_l1_loss,train_l2_loss,train_l0_norm,train_l1_norm,train_aux_loss
256,16,16,1.0,64,24,23,7177.958674227,19.751893997192383,7.5368804931640625,0,3.8499574661254883,16.000030517578125,248.59156799316406,3.6869235038757324,9.610581398010254,7.539645671844482,0.0,3.8316359519958496,15.999943733215332,248.94699096679688,3.7080137729644775
256,16,16,1.0,64,25,24,7477.904696668,10.191238403320312,7.559942245483398,0,3.842036247253418,16.000030517578125,248.63523864746094,3.7179062366485596,8.457671165466309,7.5388593673706055,0.0,3.825526475906372,15.999943733215332,248.9663848876953,3.713336706161499
256,16,16,1.0,64,26,25,7779.60346487,14.843868255615234,7.528568744659424,0,3.852186679840088,16.000030517578125,248.44984436035156,3.6763830184936523,9.321532249450684,7.522730827331543,0.0,3.8263750076293945,15.999943733215332,248.78541564941406,3.696357011795044
256,16,16,1.0,64,27,26,8081.477288465,17.087087631225586,7.48135232925415,0,3.8344533443450928,16.000030517578125,248.5542449951172,3.646897792816162,12.945247650146484,7.494441509246826,0.0,3.8326003551483154,15.999943733215332,248.44223022460938,3.661839008331299
256,16,16,1.0,64,28,27,8382.715514287,9.639650344848633,7.541940689086914,0,3.824398994445801,16.000030517578125,249.1457061767578,3.7175416946411133,8.467541694641113,7.515960693359375,0.0,3.816606283187866,15.999943733215332,248.79905700683594,3.6993513107299805
256,16,16,1.0,64,29,28,8683.858967871,13.181596755981445,7.525100231170654,0,3.8470630645751953,16.000030517578125,248.51455688476562,3.678037166595459,10.843645095825195,7.492127895355225,0.0,3.8219149112701416,15.999943733215332,248.54945373535156,3.670215129852295
256,16,16,1.0,64,30,29,8982.341966881,10.482035636901855,7.538498401641846,0,3.820490598678589,16.000030517578125,248.72055053710938,3.718008518218994,9.171963691711426,7.4907732009887695,0.0,3.816343069076538,15.999943733215332,248.57186889648438,3.6744344234466553
256,16,16,1.0,64,31,30,9279.830692893,15.113466262817383,7.469080448150635,0,3.851562261581421,16.000030517578125,248.03981018066406,3.6175200939178467,11.415003776550293,7.476256370544434,0.0,3.8197765350341797,15.999943733215332,248.4196319580078,3.656479835510254
256,16,16,1.0,64,32,31,10397.21942903,13.30686092376709,7.522091388702393,0,3.875857353210449,16.000030517578125,247.9217987060547,3.6462364196777344,10.529382705688477,7.46497917175293,0.0,3.8206660747528076,15.999943733215332,248.36154174804688,3.6443123817443848
256,16,16,1.0,64,33,32,10397.225293384,17.664371490478516,7.448481559753418,0,3.844846487045288,16.000030517578125,248.2178192138672,3.603634834289551,12.634894371032715,7.454522132873535,0.0,3.8248939514160156,15.999943733215332,248.24696350097656,3.6296327114105225
256,16,16,1.0,64,34,33,10397.233584061,17.80999755859375,7.4428887367248535,0,3.829005479812622,16.000030517578125,247.78074645996094,3.6138863563537598,12.905243873596191,7.448125839233398,0.0,3.8194596767425537,15.999943733215332,248.16346740722656,3.6286585330963135
256,16,16,1.0,64,35,34,10491.703050245,15.529240608215332,7.480827808380127,0,3.824568748474121,16.000030517578125,248.310546875,3.6562578678131104,14.512384414672852,7.442426681518555,0.0,3.8187570571899414,15.999943733215332,248.12049865722656,3.623668670654297
256,16,16,1.0,64,36,35,10803.656514324,17.886978149414062,7.43037748336792,0,3.8323116302490234,16.000030517578125,248.10899353027344,3.5980639457702637,13.307347297668457,7.437854766845703,0.0,3.815964460372925,15.999943733215332,248.1251983642578,3.6218883991241455
256,16,16,1.0,64,37,36,11106.784664103,13.232746124267578,7.459738731384277,0,3.8312525749206543,16.000030517578125,248.3186492919922,3.628486156463623,10.055676460266113,7.446714401245117,0.0,3.802722692489624,15.999943733215332,248.2842254638672,3.643993854522705
256,16,16,1.0,64,38,37,11412.057890104,18.96437644958496,7.455402374267578,0,3.8744664192199707,16.000030517578125,247.7710418701172,3.5809364318847656,13.409720420837402,7.42487096786499,0.0,3.8167190551757812,15.999943733215332,248.05421447753906,3.6081531047821045
256,16,16,1.0,64,39,38,11719.185901158,16.796873092651367,7.3991618156433105,0,3.8521947860717773,16.000030517578125,247.81439208984375,3.5469682216644287,13.553572654724121,7.42185640335083,0.0,3.812631845474243,15.999943733215332,248.02755737304688,3.609224319458008
256,16,16,1.0,64,40,39,12772.820193617,22.330188751220703,7.408918380737305,0,3.8573060035705566,16.000030517578125,247.6846160888672,3.5516116619110107,12.505331039428711,7.414478302001953,0.0,3.81374454498291,15.999943733215332,248.02198791503906,3.6007354259490967
256,16,16,1.0,64,41,40,12772.829123843,20.099750518798828,7.40543270111084,0,3.8739676475524902,16.000030517578125,247.4090576171875,3.5314643383026123,19.09503746032715,7.376681804656982,0.0,3.835218667984009,15.999943733215332,247.5303192138672,3.54146146774292
256,16,16,1.0,64,42,41,12772.837348518,23.109657287597656,7.3762359619140625,0,3.8530163764953613,16.000030517578125,247.3919219970703,3.5232205390930176,17.536081314086914,7.397872447967529,0.0,3.818011999130249,15.999943733215332,247.78903198242188,3.579864740371704
256,16,16,1.0,64,43,42,12921.634836685,22.563203811645508,7.377710342407227,0,3.8627395629882812,16.000030517578125,247.262451171875,3.5149710178375244,19.86423683166504,7.365071773529053,0.0,3.8364360332489014,15.999943733215332,247.4610595703125,3.528630018234253
256,16,16,1.0,64,44,43,13977.071785077,15.539113998413086,7.38858699798584,0,3.8177127838134766,16.000030517578125,247.82061767578125,3.570875883102417,14.904709815979004,7.3885369300842285,0.0,3.809461832046509,15.999943733215332,247.7761993408203,3.579073667526245
256,16,16,1.0,64,45,44,13977.080471373,19.744779586791992,7.374880313873291,0,3.8317553997039795,16.000030517578125,247.59197998046875,3.543123960494995,15.530706405639648,7.379793167114258,0.0,3.817422866821289,15.999943733215332,247.69190979003906,3.562370538711548
256,16,16,1.0,64,46,45,13977.089402952,23.08904457092285,7.358504295349121,0,3.8475561141967773,16.000030517578125,247.4120635986328,3.510946273803711,19.17246437072754,7.353111743927002,0.0,3.8222618103027344,15.999943733215332,247.42713928222656,3.530846357345581
256,16,16,1.0,64,47,46,14125.452050777,26.82345962524414,7.377267360687256,0,3.8948984146118164,16.000030517578125,246.9393310546875,3.482367515563965,23.137859344482422,7.336766719818115,0.0,3.8394546508789062,15.999943733215332,247.2029266357422,3.4973089694976807
256,16,16,1.0,64,48,47,14433.632807695,24.444257736206055,7.37106990814209,0,3.8482894897460938,16.000030517578125,247.63194274902344,3.5227818489074707,19.916969299316406,7.342861652374268,0.0,3.8382887840270996,15.999943733215332,247.31361389160156,3.5045700073242188
256,16,16,1.0,64,49,48,14735.216653866,23.310449600219727,7.339097023010254,0,3.857478618621826,16.000030517578125,247.0969696044922,3.4816203117370605,22.026317596435547,7.328165054321289,0.0,3.8398807048797607,15.999943733215332,247.1753692626953,3.4882853031158447
256,16,16,1.0,64,50,49,15036.603841442,29.68276023864746,7.401717185974121,0,3.9178519248962402,16.000030517578125,246.6205291748047,3.4838662147521973,24.115358352661133,7.309268474578857,0.0,3.8613617420196533,15.999943733215332,247.0000762939453,3.447906017303467
256,16,16,1.0,64,51,50,15340.919051434,28.38544273376465,7.330127716064453,0,3.861142158508301,16.000030517578125,246.70155334472656,3.4689865112304688,25.58194923400879,7.312396049499512,0.0,3.8486571311950684,15.999943733215332,246.9811248779297,3.4637374877929688
256,16,16,1.0,64,52,51,15643.873402695,25.07054901123047,7.377674579620361,0,3.8512821197509766,16.000030517578125,247.3815155029297,3.5263919830322266,23.089017868041992,7.306424617767334,0.0,3.856187582015991,15.999943733215332,246.97483825683594,3.45024037361145
256,16,16,1.0,64,53,52,15936.891555311,35.25438690185547,7.310899257659912,0,3.875424385070801,16.000030517578125,246.86732482910156,3.4354724884033203,28.282825469970703,7.299149036407471,0.0,3.8593719005584717,15.999943733215332,246.8670196533203,3.43977689743042
256,16,16,1.0,64,54,53,16246.976579386,51.910186767578125,7.250373363494873,0,3.9340617656707764,16.000030517578125,246.12948608398438,3.3163130283355713,36.30409622192383,7.298622131347656,0.0,3.8656070232391357,15.999943733215332,246.78854370117188,3.4330105781555176
256,16,16,1.0,64,55,54,16553.855263423,29.459537506103516,7.312961101531982,0,3.871608257293701,16.000030517578125,246.7725830078125,3.4413540363311768,36.546024322509766,7.25978946685791,0.0,3.8692588806152344,15.999943733215332,246.39260864257812,3.39052677154541
256,16,16,1.0,64,56,55,17581.612558544,28.370615005493164,7.323369026184082,0,3.8629167079925537,16.000030517578125,247.1165008544922,3.4604525566101074,23.598745346069336,7.289919853210449,0.0,3.844864845275879,15.999943733215332,246.8113250732422,3.445051670074463
256,16,16,1.0,64,57,56,17581.621430986,33.73695755004883,7.327871799468994,0,3.860592842102051,16.000030517578125,246.91943359375,3.4672794342041016,31.023170471191406,7.28115701675415,0.0,3.8486416339874268,15.999943733215332,246.6832275390625,3.4325125217437744
256,16,16,1.0,64,58,57,17581.629664179,43.39302062988281,7.2706403732299805,0,3.8881165981292725,16.000030517578125,246.58367919921875,3.382524251937866,34.16666793823242,7.260818004608154,0.0,3.854020595550537,15.999943733215332,246.4168243408203,3.4068024158477783
256,16,16,1.0,64,59,58,17780.542807325,30.764665603637695,7.337237358093262,0,3.8529744148254395,16.000030517578125,246.61611938476562,3.484262466430664,33.464508056640625,7.266890525817871,0.0,3.849209785461426,15.999943733215332,246.63047790527344,3.4176831245422363
256,16,16,1.0,64,60,59,18081.290808023,42.96364974975586,7.175869464874268,0,3.938063859939575,16.000030517578125,245.7333984375,3.2378056049346924,33.53875732421875,7.190323829650879,0.0,3.8674938678741455,15.999943733215332,246.06423950195312,3.322829246520996
256,16,16,1.0,64,61,60,18392.137023195,99.32288360595703,7.2251410484313965,0,4.074220657348633,16.000030517578125,244.2408905029297,3.150921583175659,60.370784759521484,7.152003765106201,0.0,3.9861247539520264,15.999943733215332,244.87796020507812,3.165879249572754
256,16,16,1.0,64,62,61,18721.402936297,183.89405822753906,7.080702781677246,0,4.100363731384277,16.000030517578125,244.39683532714844,2.980340003967285,145.1071014404297,7.160750865936279,0.0,4.110910415649414,15.999943733215332,243.84449768066406,3.0498428344726562
256,16,16,1.0,64,63,62,19035.55074764,185.874267578125,6.986328125,0,3.993292808532715,16.000030517578125,244.9593963623047,2.9930338859558105,184.33477783203125,7.01381254196167,0.0,4.026882171630859,15.999943733215332,244.48342895507812,2.9869277477264404
256,16,16,1.0,64,64,63,19357.770282684,187.49932861328125,6.927942276000977,0,3.991382360458374,16.000030517578125,244.90989685058594,2.9365625381469727,185.25143432617188,6.954771041870117,0.0,3.9857914447784424,15.999943733215332,244.69065856933594,2.968979835510254
256,16,16,1.0,64,65,64,19671.89335059,187.7417755126953,6.915696620941162,0,3.9763052463531494,16.000030517578125,244.9475555419922,2.9393913745880127,185.2787322998047,6.946436405181885,0.0,3.974898099899292,15.999943733215332,244.71694946289062,2.971536159515381
256,16,16,1.0,64,66,65,19976.836989172,187.50291442871094,6.9045867919921875,0,3.979863166809082,16.000030517578125,244.9240264892578,2.924722671508789,185.820068359375,6.9296159744262695,0.0,3.9756293296813965,15.999943733215332,244.66815185546875,2.9539859294891357
256,16,16,1.0,64,67,66,21169.702431796,187.53506469726562,6.924461364746094,0,3.9863340854644775,16.000030517578125,244.87313842773438,2.9381279945373535,186.0627899169922,6.920017242431641,0.0,3.9735398292541504,15.999943733215332,244.65731811523438,2.946472406387329
256,16,16,1.0,64,68,67,21169.711859214,187.8698272705078,6.892185211181641,0,3.9740688800811768,16.000030517578125,244.92449951171875,2.918114185333252,186.17391967773438,6.917298316955566,0.0,3.9691970348358154,15.999943733215332,244.65408325195312,2.9481022357940674
256,16,16,1.0,64,69,68,21169.718716487,187.30392456054688,6.905815124511719,0,3.9825148582458496,16.000030517578125,244.8518524169922,2.9233005046844482,186.4607391357422,6.9090800285339355,0.0,3.967818260192871,15.999943733215332,244.6488494873047,2.941263198852539
256,16,16,1.0,64,70,69,21225.499082634,186.70350646972656,6.920920372009277,0,3.9845941066741943,16.000030517578125,244.82717895507812,2.9363269805908203,186.41583251953125,6.906405925750732,0.0,3.9645864963531494,15.999943733215332,244.64572143554688,2.941824436187744
256,16,16,1.0,64,71,70,21302.546512791,187.91529846191406,6.89174747467041,0,3.9740688800811768,16.000030517578125,244.92449951171875,2.917675733566284,,,,,,,
256,16,16,0.01,64,0,-1,99.892700842,10.87470531463623,191.69512939453125,0,189.85345458984375,16.000030517578125,291.365234375,1.841672658920288,,,,,,,
256,16,16,0.01,64,1,0,630.211833993,1.598159670829773,15.779845237731934,0,15.656614303588867,16.000030517578125,293.37066650390625,0.1232273057103157,3.14284086227417,36.074951171875,0.0,35.72266387939453,15.999943733215332,284.4549255371094,0.35228636860847473
256,16,16,0.01,64,2,1,1084.350728578,5.773626327514648,7.689661502838135,0,7.6141557693481445,16.000030517578125,293.609130859375,0.07550448924303055,2.176438093185425,11.01869010925293,0.0,10.924321174621582,15.999943733215332,295.72027587890625,0.0943719819188118
256,16,16,0.01,64,3,2,1547.88386422,63.60734176635742,5.242510795593262,0,5.193394660949707,16.000030517578125,292.6063537597656,0.04911863058805466,18.864179611206055,6.22361421585083,0.0,6.1631760597229,15.999943733215332,292.534423828125,0.06044141203165054
256,16,16,0.01,64,4,3,1988.544806992,148.05174255371094,4.569886207580566,0,4.52865743637085,16.000030517578125,274.7403564453125,0.0412263348698616,105.99616241455078,4.863946914672852,0.0,4.819232940673828,15.999943733215332,280.4312438964844,0.0447130985558033
256,16,16,0.01,64,5,4,3126.628571972,186.0098876953125,4.29055118560791,0,4.251983165740967,16.000030517578125,258.4676818847656,0.038568492978811264,171.5802001953125,4.4402265548706055,0.0,4.400373935699463,15.999943733215332,267.9078369140625,0.03985372185707092
256,16,16,0.01,64,6,5,3126.640141821,190.81861877441406,4.115278244018555,0,4.0782060623168945,16.000030517578125,258.1799011230469,0.03707215189933777,190.0303955078125,4.168968200683594,0.0,4.131509304046631,15.999943733215332,259.4877014160156,0.03746127337217331
256,16,16,0.01,64,7,6,3286.977391384,188.12139892578125,4.00137996673584,0,3.964794397354126,16.000030517578125,248.43052673339844,0.036584243178367615,189.53665161132812,4.058560848236084,0.0,4.021955966949463,15.999943733215332,253.65982055664062,0.03660403564572334
256,16,16,0.01,64,8,7,3711.860360254,189.40219116210938,3.889296770095825,0,3.8540151119232178,16.000030517578125,251.94606018066406,0.03528127819299698,188.85462951660156,3.922945976257324,0.0,3.8874382972717285,15.999943733215332,249.83160400390625,0.03550992161035538
256,16,16,0.01,64,9,8,4125.120576104,188.5276336669922,3.844287395477295,0,3.809575080871582,16.000030517578125,251.14382934570312,0.03471186012029648,188.94187927246094,3.855417013168335,0.0,3.8205602169036865,15.999943733215332,251.3048858642578,0.03485808148980141
256,16,16,0.01,64,10,9,5518.665781506,189.53207397460938,3.8173418045043945,0,3.7829809188842773,16.000030517578125,250.4775390625,0.03436218202114105,187.40582275390625,3.8203625679016113,0.0,3.7856900691986084,15.999943733215332,250.4773406982422,0.03467238321900368
256,16,16,0.01,64,11,10,5518.67628016,187.27001953125,3.8028628826141357,0,3.768320083618164,16.000030517578125,250.19509887695312,0.034542784094810486,187.32102966308594,3.8001275062561035,0.0,3.76572585105896,15.999943733215332,250.0175018310547,0.03440120071172714
256,16,16,0.01,64,12,11,5518.688175872,186.9496307373047,3.7952394485473633,0,3.7606146335601807,16.000030517578125,250.08572387695312,0.03462417796254158,186.17417907714844,3.789623975753784,0.0,3.7551887035369873,15.999943733215332,249.86106872558594,0.034435924142599106
256,16,16,0.01,64,13,12,6722.853440773,185.30032348632812,3.7902655601501465,0,3.7557969093322754,16.000030517578125,250.04222106933594,0.03446783125400543,185.74176025390625,3.783663749694824,0.0,3.7492053508758545,15.999943733215332,249.80287170410156,0.03445861116051674
256,16,16,0.01,64,14,13,6722.870961213,186.57220458984375,3.786707878112793,0,3.752032995223999,16.000030517578125,250.03857421875,0.0346735343337059,185.40367126464844,3.779583692550659,0.0,3.7452616691589355,15.999943733215332,249.7591552734375,0.0343206487596035
256,16,16,0.01,64,15,14,6722.901206855,185.58956909179688,3.7839064598083496,0,3.74912428855896,16.000030517578125,249.99440002441406,0.034782856702804565,185.8235321044922,3.7764060497283936,0.0,3.7419798374176025,15.999943733215332,249.7363739013672,0.034426674246788025
256,16,16,0.01,64,16,15,7072.361312836,185.24803161621094,3.7811784744262695,0,3.7463254928588867,16.000030517578125,249.97218322753906,0.03485387563705444,185.9263153076172,3.7736995220184326,0.0,3.739274024963379,15.999943733215332,249.71481323242188,0.03442305698990822
256,16,16,0.01,64,17,16,7494.273517565,189.3876495361328,3.777596950531006,0,3.7433478832244873,16.000030517578125,249.95791625976562,0.03424907848238945,186.04995727539062,3.770822048187256,0.0,3.736362934112549,15.999943733215332,249.6839599609375,0.03446202352643013
256,16,16,0.01,64,18,17,7913.276694439,184.95046997070312,3.774951696395874,0,3.7402493953704834,16.000030517578125,249.9394073486328,0.0347028523683548,186.77352905273438,3.7677114009857178,0.0,3.7333714962005615,15.999943733215332,249.658935546875,0.034339189529418945
256,16,16,0.01,64,19,18,8323.291893083,188.91461181640625,3.7701663970947266,0,3.736032724380493,16.000030517578125,249.88775634765625,0.034133512526750565,186.23782348632812,3.7642016410827637,0.0,3.729823589324951,15.999943733215332,249.63125610351562,0.03438020125031471
256,16,16,0.01,64,20,19,8739.445209035,191.05673217773438,3.7645483016967773,0,3.7309203147888184,16.000030517578125,249.86167907714844,0.0336279533803463,188.4889678955078,3.759883403778076,0.0,3.7256546020507812,15.999943733215332,249.6027374267578,0.034228987991809845
256,16,16,0.01,64,21,20,9155.703945731,187.7007293701172,3.7597384452819824,0,3.725529432296753,16.000030517578125,249.83779907226562,0.03421008214354515,188.71031188964844,3.7541399002075195,0.0,3.7202885150909424,15.999943733215332,249.5618438720703,0.03385376185178757
256,16,16,0.01,64,22,21,10343.731344201,186.16064453125,3.7549455165863037,0,3.720288038253784,16.000030517578125,249.80697631835938,0.03465791046619415,186.2359161376953,3.749209403991699,0.0,3.7150213718414307,15.999943733215332,249.52346801757812,0.034187186509370804
256,16,16,0.01,64,23,22,10343.742553045,186.53775024414062,3.7502529621124268,0,3.7159154415130615,16.000030517578125,249.74256896972656,0.03433635085821152,186.8967742919922,3.7446069717407227,0.0,3.7104990482330322,15.999943733215332,249.48892211914062,0.03410772234201431
256,16,16,0.01,64,24,23,10433.949053233,186.53163146972656,3.7461435794830322,0,3.7115931510925293,16.000030517578125,249.73489379882812,0.034551069140434265,186.14944458007812,3.74041485786438,0.0,3.7062573432922363,15.999943733215332,249.45565795898438,0.03415656089782715
256,16,16,0.01,64,25,24,10851.88194235,187.19410705566406,3.742140293121338,0,3.708073854446411,16.000030517578125,249.69322204589844,0.034067459404468536,186.45611572265625,3.736543655395508,0.0,3.7024126052856445,15.999943733215332,249.424560546875,0.034129537642002106
256,16,16,0.01,64,26,25,11269.553988257,185.47308349609375,3.739112138748169,0,3.704871416091919,16.000030517578125,249.65895080566406,0.034240785986185074,186.97857666015625,3.732900619506836,0.0,3.698932409286499,15.999943733215332,249.40576171875,0.03397127240896225
256,16,16,0.01,64,27,26,11684.129888466,186.14064025878906,3.7361221313476562,0,3.7018020153045654,16.000030517578125,249.67160034179688,0.03431953489780426,187.01515197753906,3.7298572063446045,0.0,3.6959896087646484,15.999943733215332,249.3896484375,0.033870965242385864
256,16,16,0.01,64,28,27,12715.291835537,185.95306396484375,3.733666181564331,0,3.699699640274048,16.000030517578125,249.66062927246094,0.03396622836589813,186.17662048339844,3.727426052093506,0.0,3.69346022605896,15.999943733215332,249.37806701660156,0.033967964351177216
256,16,16,0.01,64,29,28,12715.302167444,184.81768798828125,3.7324507236480713,0,3.6978931427001953,16.000030517578125,249.65634155273438,0.03455859795212746,185.2731475830078,3.725517511367798,0.0,3.6915335655212402,15.999943733215332,249.3804931640625,0.03398291766643524
256,16,16,0.01,64,30,29,13919.552769879,186.66551208496094,3.73063063621521,0,3.696657180786133,16.000030517578125,249.64199829101562,0.033972904086112976,185.50039672851562,3.7239747047424316,0.0,3.6898021697998047,15.999943733215332,249.38282775878906,0.034172866493463516
256,16,16,0.01,64,31,30,13919.56164649,189.49407958984375,3.7292425632476807,0,3.6953322887420654,16.000030517578125,249.711181640625,0.03390875831246376,186.87948608398438,3.7225253582000732,0.0,3.68855357170105,15.999943733215332,249.38714599609375,0.033970922231674194
256,16,16,0.01,64,32,31,13919.569933257,187.80072021484375,3.728148937225342,0,3.694460391998291,16.000030517578125,249.66896057128906,0.03368862345814705,186.7903289794922,3.7214126586914062,0.0,3.687436819076538,15.999943733215332,249.40234375,0.033977657556533813
256,16,16,0.01,64,33,32,14204.439235263,187.95880126953125,3.7273173332214355,0,3.6935760974884033,16.000030517578125,249.66744995117188,0.033741094172000885,187.1709747314453,3.7201919555664062,0.0,3.686258316040039,15.999943733215332,249.41299438476562,0.03393398970365524
256,16,16,0.01,64,34,33,14624.646342058,187.00064086914062,3.7263669967651367,0,3.6925742626190186,16.000030517578125,249.71005249023438,0.03379363566637039,186.0901641845703,3.71930193901062,0.0,3.685375452041626,15.999943733215332,249.42433166503906,0.03392758592963219
